Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
31,2022,전기전자공학,132832,김민규,4,0.3185,0.37472,"[이동로봇의 안전자율주행을 위한 실내환경에서의 LiDAR 점 데이터군 증강]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[작업용 조끼 착용을 통한 딥 러닝 기반 특정 작업자 인지 효율화 연구]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[샴 네트워크 기반의 적은 데이터셋을 이용한 유사한 형태의 특정 객체 인식 연구]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[어린이를 위한 소셜 로봇의 심리운동 기반 놀이 활동 개발]
   └ 학회: 한국로봇학회(논문지) (IF: 0.57)"
32,2022,전기전자공학,911124150,이해연,6,0.3165,0.565143,"[MobileNet을 이용한 사람 음성 구간의 오디오 축약 방법]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[뇌 MRI 신호 감쇠 모델링을 통해 일반화된 QQ 모델의 클러스터링 기반 OEF 계산 알고리즘]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[스마트폰 녹음 여부 검출을 위한 딥러닝 기반 오디오 포렌식]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[LoRa 통신망을 이용한 스마트 IoT 플랫폼 개발]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[UNETR 기반 3D MRI 뇌 영상에서 다발성 경화증 병변 검출]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[3D Dense U-Net++을 이용한 다발성 경화증 병변 자동 검출]
   └ 학회: 한국정보기술학회 (IF: 0.56)"
33,2022,전기전자공학,923432611,이종일,2,0.3147,0.370266,"[작업용 조끼 착용을 통한 딥 러닝 기반 특정 작업자 인지 효율화 연구]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[샴 네트워크 기반의 적은 데이터셋을 이용한 유사한 형태의 특정 객체 인식 연구]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)"
34,2022,전기전자공학,865439800,이창훈,2,0.3082,0.41648099999999993,"[카메라 영상과 딥러닝을 이용한 작물의 생장 속도 측정에 관한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[스마트팜 재배를 위한 복합환경 제어시스템 설계]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
35,2022,전기전자공학,561566051,황승국,2,0.3082,0.41648099999999993,"[카메라 영상과 딥러닝을 이용한 작물의 생장 속도 측정에 관한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[스마트팜 재배를 위한 복합환경 제어시스템 설계]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
36,2022,전기전자공학,991149216,권기룡,4,0.2921,0.44933,"[심층 강화학습을 이용한 디지털트윈 및 시각적 객체 추적]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[텍스처 특징 기반 제어점 선택 알고리즘과 병렬 심층 컨볼루션 신경망을 이용한 새로운 얼굴 모핑 방법]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[Melanoma Classification Using Log-Gabor Filter and Ensemble of Deep Convolution Neural Networks]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[A Deep Learning Method for Brain Tumor Classification Based on Image Gradient]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)"
37,2022,전기전자공학,637093683,채종욱,1,0.274,0.370266,"[딥러닝 기반 토마토 잎 병충해 분류 및 시각화를 위한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
38,2022,전기전자공학,723889393,박준현,2,0.2732,0.36915299999999995,"[AMFM : 금속 외관 결함의 준지도 분류에 특화된 AugMix 기반 FixMatch 알고리즘]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Exponential NMS : 금속 외관의 오탐 성능 개선을 위한 효과적인 바운딩 박스 중첩 억제 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
39,2022,전기전자공학,949440075,배용진,3,0.2706,0.483295,"[질의어 확장을 이용한 단어 중요도 기반 단락 검색]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[뉴럴 및 심볼릭 방법을 통합한 하이브리드 단락 검색]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[적대적 데이터 생성 기반 단락 재순위화 학습 프레임워크]
   └ 학회: 한국정보기술학회 (IF: 0.56)"
40,2022,전기전자공학,167472480,이공주,3,0.2706,0.483295,"[질의어 확장을 이용한 단어 중요도 기반 단락 검색]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[뉴럴 및 심볼릭 방법을 통합한 하이브리드 단락 검색]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[적대적 데이터 생성 기반 단락 재순위화 학습 프레임워크]
   └ 학회: 한국정보기술학회 (IF: 0.56)"
