Year,Class_Name,Rank,Author_Name,Final_Score,Total_Papers,Paper_List_Details
2023,재료·에너지공학,9,정상국,0.0363,1,"[L-PBF 공정 처리된 Fe-Si 합금의 열처리 조건에 따른 미세조직 및 기계적 특성]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
2023,재료·에너지공학,10,김형섭,0.0363,1,"[L-PBF 공정 처리된 Fe-Si 합금의 열처리 조건에 따른 미세조직 및 기계적 특성]
   └ 학회: 한국소성·가공학회 (IF: 0.37)"
2023,전기전자공학,1,오하영,0.5089,13,"[베이지안 추론 기반 니켈기 초합금의 열화도 정량화 방법과 열화도 및 크리프 수명 예측의 방법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[딥러닝을 이용한 가로경관과 범죄 발생과의 상관관계 분석]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[DSM-5 우울장애 진단기준에 따른 공감성 데이터세트 레이블링과 분류기법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[우울증 진단 및 치료를 위한 챗봇 연구 동향 분석]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[한국어 데이터를 활용한 data augmentation]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[멀티모달 딥러닝을 이용한 우울증 진단 모델]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[우울 증상 완화를 위한 공감형 챗봇 개발에 관한 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[반지도 학습 토픽 모델 기반 우울 증상 발화 자동 라벨링 기법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[강화학습을 이용한 생성형 한글 공감 대화 챗봇 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[공감 및 구체적 설명 생성 우울증 챗봇 구현을 위한 모델 기초 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[한국어 우울증 데이터 증강 기법 비교]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[단락 벡터 기반 DSM-5 우울 진단 멀티 라벨 모델]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[머신 러닝 기법을 이용한 주요 지역 매매가격 예측 : 전세 제도를 중심으로]
   └ 학회: 한국정보통신학회 (IF: 0.54)"
2023,전기전자공학,2,심재창,0.4677,4,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[객체 검출에서 클래스 압축 및 분할을 사용한 중세 한글 인식 인식률 향상]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
2023,전기전자공학,3,하영서,0.4677,4,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[객체 검출에서 클래스 압축 및 분할을 사용한 중세 한글 인식 인식률 향상]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
2023,전기전자공학,4,하종은,0.4083,3,"[다중 특징치 맵과 마스크드 오토인코드를 이용한 3D 시맨틱 장면 완성]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)
--------------------------------
[두 개의 인코더를 이용한 장면 텍스트 인식]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)
--------------------------------
[Mask2Former 를 이용한 크랙 시맨틱 분할]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)"
2023,전기전자공학,5,전왕수,0.3637,3,"[AI기반 생산라인의 고장/예지보전 모니터링 애플리케이션]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[딥러닝과 XGBoost를 이용한 뇌졸중 전조증상진단 애플리케이션]
   └ 학회: 한국지능시스템학회 (IF: 0.56)
--------------------------------
[Yolo와 후처리 알고리즘을 이용한 실시간 적재/과적차량 판단 시스템]
   └ 학회: 한국지능시스템학회 (IF: 0.56)"
2023,전기전자공학,6,이상용,0.3637,3,"[AI기반 생산라인의 고장/예지보전 모니터링 애플리케이션]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[딥러닝과 XGBoost를 이용한 뇌졸중 전조증상진단 애플리케이션]
   └ 학회: 한국지능시스템학회 (IF: 0.56)
--------------------------------
[Yolo와 후처리 알고리즘을 이용한 실시간 적재/과적차량 판단 시스템]
   └ 학회: 한국지능시스템학회 (IF: 0.56)"
2023,전기전자공학,7,이재문,0.3503,12,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
2023,전기전자공학,8,황기태,0.3503,12,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
2023,전기전자공학,9,정인환,0.3503,12,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
2023,전기전자공학,10,박지희,0.3439,3,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
2023,조선해양공학,1,이성욱,0.0388,2,"[Tracking of ARPA Radar Signals Based on UK–PDAF and Fusion with AIS Data]
   └ 학회: 한국해양공학회 (IF: 0.51)
--------------------------------
[Study on the Development of the Maneuvering Mathematical Model Considering the Large Angle Motion of Submarine]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,2,안진형,0.0277,2,"[Study on the Development of the Maneuvering Mathematical Model Considering the Large Angle Motion of Submarine]
   └ 학회: 한국해양공학회 (IF: 0.51)
--------------------------------
[수중함 자유항주모형 개발 및 기본 성능 분석]
   └ 학회: 대한조선학회 (IF: 0.49)"
2023,조선해양공학,3,Jae Hyuk Choi,0.0277,1,"[Study on the Development of the Maneuvering Mathematical Model Considering the Large Angle Motion of Submarine]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,4,Woo-Jin Park,0.0277,1,"[Anti-icing Method of Heated Walkway in Ice Class Ships: Efficiency Verification of CNT-based Surface Heating Element Method Through Numerical Analysis]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,5,박동수,0.0277,1,"[Anti-icing Method of Heated Walkway in Ice Class Ships: Efficiency Verification of CNT-based Surface Heating Element Method Through Numerical Analysis]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,6,신문범,0.0277,1,"[Anti-icing Method of Heated Walkway in Ice Class Ships: Efficiency Verification of CNT-based Surface Heating Element Method Through Numerical Analysis]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,7,서영교,0.0277,1,"[Anti-icing Method of Heated Walkway in Ice Class Ships: Efficiency Verification of CNT-based Surface Heating Element Method Through Numerical Analysis]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,8,Zhenhao Song,0.0277,1,"[CFD Study for Wave Run-up Characteristics Around a Truncated Cylinder with Damper]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,9,Bo Woo Nam,0.0277,2,"[Numerical Analysis for Motion Response of Modular Floating Island in Waves]
   └ 학회: 한국해양공학회 (IF: 0.51)
--------------------------------
[CFD Study for Wave Run-up Characteristics Around a Truncated Cylinder with Damper]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,조선해양공학,10,Young Wook Kim,0.0222,1,"[An Experimental Study of Non-Electrolysis Anti-Microfouling Technology Based on Bioelectric Effect]
   └ 학회: 한국해양공학회 (IF: 0.51)"
2023,컴퓨터학,1,김강석,2.2356,4,"[효율적인 이상 탐지를 위한 적대적 도메인 적응 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[효율적인 네트워크 이상 탐지를 위한 차원축소 및 오버샘플링 방법 비교]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[비지도 학습 기반 오토인코더를 사용한 내부자 이상 행위 탐지 방법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[모바일 버트 임베딩을 이용한 지도 및 비지도 학습 기반 악성 URL 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,2,심기천,0.9696,2,"[비지도 학습 기반 오토인코더를 사용한 내부자 이상 행위 탐지 방법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[모바일 버트 임베딩을 이용한 지도 및 비지도 학습 기반 악성 URL 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,3,윤태영,0.9491,2,"[BERTopic과 소셜 네트워크 분석 기반 고령화 단계별 판례분석을 통한 분쟁 유형 도출에 관한 연구]
   └ 학회: 한국전자거래학회 (IF: 1.43)
--------------------------------
[프롬프트 엔지니어링과 BERTopic을 활용한 고령자 교통사고 인식 분석 및 개선 방향 제시]
   └ 학회: 한국전자거래학회 (IF: 1.43)"
2023,컴퓨터학,4,강주영,0.9491,2,"[BERTopic과 소셜 네트워크 분석 기반 고령화 단계별 판례분석을 통한 분쟁 유형 도출에 관한 연구]
   └ 학회: 한국전자거래학회 (IF: 1.43)
--------------------------------
[프롬프트 엔지니어링과 BERTopic을 활용한 고령자 교통사고 인식 분석 및 개선 방향 제시]
   └ 학회: 한국전자거래학회 (IF: 1.43)"
2023,컴퓨터학,5,조풍진,0.9475,2,"[GAN을 활용한 고품질 이미지 생성 플랫폼]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[GAN 및 React Native 기반의 웹툰 스타일 이미지 편집 애플리케이션 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,6,김예은,0.8773,2,"[머신러닝을 이용한 뇌체조 인식]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[가상현실 콘텐츠의 사용자 인터페이스 분석 및 디에제틱 디자인 가이드]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,7,박정흠,0.8646,10,"[DJI 드론의 비행 로그 파일 유형 분류 및 분석 기법 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[외형적 특징을 활용한 문서 작성 집단 분류 방법]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[대표 이미지 생성을 통한 레이아웃 기반 유사 문서 검색: MS 파워포인트 사례를 중심으로]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[카카오톡 메신저 백업 서비스 ‘톡서랍 플러스’ 데이터 수집 방법 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[Android 진단 로그 포렌식 분석 및 정규화 방안 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[사건 관련 정보 선별을 위한 자연어 처리 기반 메신저 대화 내 개체명 인식 기법 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[다중 메타데이터 기반 JPEG 이미지 파일 출처 식별: 모바일 메신저 앱 16종을 대상으로]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[iOS Sysdiagnose를 활용한 사용자 행위 추적 방안 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[글자 속성을 이용한 유사 문서 식별 및 포렌식 활용 방안 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)
--------------------------------
[Windows 환경에서의 I2P 익명 네트워크 사용 흔적 조사 기법 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.73)"
2023,컴퓨터학,8,최승호,0.8552,4,"[영어 초보자의 영어 학습 능력 향상을 위한 딥러닝 기반 가상 튜터 프로그램]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[머신러닝을 이용한 뇌체조 인식]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[KoBERT에서 데이터 불균형 문제 경감을 위한 정렬 알고리즘을 이용한 학습 데이터 구성]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)
--------------------------------
[머신러닝을 이용한 거북목 심각도 측정]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,9,김경민,0.8007,1,"[기사체-방송체 텍스트 스타일 변환 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,컴퓨터학,10,임상훈,0.8007,1,"[기사체-방송체 텍스트 스타일 변환 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.6)"
2023,화학공학,1,조수연,0.1579,2,"[[특집에부쳐] 차세대 바이오 센서를 위한 새로운 고분자 플랫폼]
   └ 학회: 한국고분자학회 (IF: 0.75)
--------------------------------
[고분자 3D 나노 인터페이스 기반 분자인식 기술]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,2,Ruize Li,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,3,Tian Yang,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,4,Dan Jia,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,5,Jiesong Tu,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,6,lixin Ma,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,7,Bingxue Cheng,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,8,Haitao Duan,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,9,Shengpeng Zhan,0.0888,1,"[Influence of Water Absorption Behavior on Mechanical and Tribological Performance of Polymer Materials]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2023,화학공학,10,이율림,0.0789,1,"[고분자 3D 나노 인터페이스 기반 분자인식 기술]
   └ 학회: 한국고분자학회 (IF: 0.75)"
2024,건축공학,1,구형모,0.4935,4,"[군집 수에 따른 공간 제약 위계적 군집 기반 기계학습 예측 정확도 변화]
   └ 학회: 대한공간정보학회 (IF: 0.82)
--------------------------------
[공간 데이터와 기계학습 기법의 결합을 위한 공간적 입력변수 유용성 탐색]
   └ 학회: 한국측량학회 (IF: 0.57)
--------------------------------
[공간데이터 기반 기계학습 모형의 예측 정확도 향상을 위한 연접성 제약을 반영한 공간 군집의 활용]
   └ 학회: 한국측량학회 (IF: 0.57)
--------------------------------
[기계학습과 최대 커버링 입지 모형을 이용한 광주시 스마트 공공복합편의시설 최적 입지선정]
   └ 학회: 한국측량학회 (IF: 0.57)"
2024,건축공학,2,고태영,0.3774,5,"[사용후핵연료 심층 처분장을 위한 국내외 굴착손상영역 사례연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[지반 조건과 TBM 운영 파라미터를 고려한 디스크 커터 마모 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[달 심부 굴착을 위한 마이크로파 조사의 현무암 물성 영향에 대한 실험적 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[터널 심발공 비장약량 예측을 위한 머신러닝 기법의 적용성 평가]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[Leeb 경도와 머신러닝 기법을 통한 암석 일축압축강도 추정]
   └ 학회: 한국암반공학회 (IF: 0.64)"
2024,건축공학,3,장수호,0.3747,4,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
2024,건축공학,4,최순욱,0.3747,4,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
2024,건축공학,5,강태호,0.3747,4,"[쉴드 TBM의 자동 방향제어를 위한 머신러닝과 반복계산법에 의한 중절잭 추진 거리 예측]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[보강된 픽커터의 커터작용력과 마모손상분석을 통한 현장적용성 검토]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진 데이터와 기계학습 모델을 이용한 주요 운전 변수의 예측에 관한 기초 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)
--------------------------------
[이수식 쉴드 TBM 굴진데이터와 기계학습 모델을 이용한 굴진속도 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.64)"
2024,건축공학,6,이재혁,0.3672,4,"[국내 배터리 3사(LG에너지솔루션, 삼성SDI, SK온)의 지속가능한 광물자원 확보 전략]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[ESG 경영전략 기반 생물다양성 활동 충실성 분석: 포스코 그룹 사례]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[ESG 경영 실천전략: 애플(Apple)의 탄소중립 사례를 중심으로]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[국내 제약 바이오산업의 순환경제 달성을 위한 폐기물 관리 전략 제언: 글로벌 기업의 사례를 통한 시사점 및 발전 방안]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2024,건축공학,7,이예지,0.3378,1,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2024,건축공학,8,나이슬,0.3378,1,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2024,건축공학,9,손영규,0.3378,1,"[중소도시 미세먼지 농도 예측을 위한 머신러닝 기법 적용 가능성 평가]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2024,건축공학,10,정석희,0.284,7,"[한국 태양광 발전 산업의 진흥을 위한 제안]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[한국 해상 풍력 발전: 현재와 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[폐플라스틱 열분해 산업: 현황과 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[유기성 폐자원에서의 원유 추출 기술: 총설]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[지하수소저장: 고압수소, 액체수소, 암모니아의 비교]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[궁극의 그린에너지 자연수소: 현황과 전망]
   └ 학회: 대한환경공학회 (IF: 1.76)
--------------------------------
[에너지 운반체로서의 암모니아와 액체수소: 도전과 기회]
   └ 학회: 대한환경공학회 (IF: 1.76)"
2024,공학 일반,1,조성제,0.3265,11,"[음악전공 대학생의 전공선택동기가 취업준비행동에 미치는 영향: 그릿의 매개효과 검증]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[보육교사의 교사효능감과 마인드셋이 업무수행 능력에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[사회복지시설 종사자의 긍정심리 자본이 이직 의도와 조직효과성에 미치는 영향]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[음악전공 대학생의 전공선택동기가 진로성숙도에 미치는 영향: 자기효능감의 매개효과 검증]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[노인복지시설 종사자의 사회적 지지가 조직몰입에 미치는 영향 및 잔류의도의 매개효과를 검정]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[음악전공 대학생의 전공만족도가 취업준비행동에 미치는 영향: 자기효능감의 매개효과 검증]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청소년의 긍정심리 자본이 대인관계성향에 미치는 영향 -그릿의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청소년 봉사활동 참여동기가 학업성취도에 미치는 영향 -사회적지지의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청소년의 생활스트레스가 대인관계성향에 미치는 영향 -사회적지지의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[청소년의 대인관계성향 영향에 미치는 생활스트레스 영향 연구 -그릿의 매개효과를 중심으로-]
   └ 학회: 한국산학기술학회 (IF: 0.94)
--------------------------------
[노인 의료복지시설 종사자의 마음 챙김이 조직효과성에 미치는 영향 -직무 열의의 매개효과-]
   └ 학회: 한국산학기술학회 (IF: 0.94)"
