Source URL,Author Name,Author ID
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699785,이병록,142919781
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699785,유훈,374451356
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699784,마정목,488852589
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699784,김귀미,230720905
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699782,이진호,825753311
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699782,최성문,144247593
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699792,김주현,911764981
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699793,유홍규,997628047
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699793,최종산,348274488
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699795,민재우,943769853
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,정재홍,986912846
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,강욱중,253149198
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,이승열,316501580
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,오홍섭,333172232
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,이원홍,114643984
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699801,최석민,631990692
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699801,윤희택,652183050
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699801,박영곤,159900334
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699801,김재흥,314299071
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699801,강진욱,561437003
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699798,엄대용,865489174
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699798,박준규,824487955
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720525,이형준,607326349
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720525,최원석,940344492
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699797,박은아,775049649
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699797,이재경,909676451
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699799,박재표,490503092
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699799,이준호,994542576
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699795,최두호,422683594
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699744,김용훈,253049193
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699744,최동수,807868477
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699744,남광우,294462239
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954559,정준호,465994766
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913242,김민수,338929880
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913242,김지수,334481614
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954561,윤영수,942972776
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954558,남인중,277168298
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954558,이인호,568783984
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954558,이충희,403423149
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954558,이상필,391197044
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954558,송봉섭,516258335
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954559,윤주상,143731586
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913241,이돈희,567779317
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954560,김상동,585030223
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913241,정의범,782318997
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913241,표수뙤,886106330
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913238,김광,361277997
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913239,윤예찬,228153394
